,gioi_tinh,nguoi_cao_tuoi,Hon_nhan,nguoi_phu_thuoc,so_thang_su_dung,dich_vu_dien_thoai,nhieu_nha_cung_cap,dich_vu_internet,bao_mat_truc_tuyen,sao_luu_truc_tuyen,bao_ve_thiet_bi,ho_tro_ky_thuat,xem_tivi_truc_tuyen,xem_phim_truc_tuyen,thoi_han_hop_dong,hoa_don_dien_tu,phuong_thuc_thanh_toan,phi_hang_thang,tong_chi_phi,ngung_su_dung
4232,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,0,69.95,69.95,0
4233,1,0,0,1,33,1,2,1,0,1,0,0,0,0,0,1,2,59.55,2016.3,1
4234,1,0,1,1,16,0,1,2,2,2,2,2,2,2,1,1,0,19.05,326.65,1
4235,1,1,0,1,56,0,0,0,0,0,0,0,1,1,1,1,1,95.65,5471.75,1
4236,1,0,1,1,1,0,1,2,2,2,2,2,2,2,2,1,3,19.95,19.95,1
4237,0,0,1,1,5,0,1,1,1,1,0,1,0,0,2,0,1,70.05,346.4,0
4238,0,0,0,0,57,0,1,2,2,2,2,2,2,2,1,1,0,19.4,1061.6,1
4239,0,0,0,0,56,1,2,1,1,0,0,1,1,1,1,0,3,36.1,1971.5,1
4240,0,0,1,1,8,0,0,0,1,0,0,1,0,1,2,0,1,94.0,773.65,0
4241,1,0,0,0,22,0,1,1,0,0,0,1,1,1,2,1,0,61.15,1422.05,0
4242,1,0,1,1,1,0,1,2,2,2,2,2,2,2,2,1,0,19.75,19.75,1
4243,1,0,1,0,40,0,1,1,0,1,1,0,0,1,2,0,3,64.1,2460.35,1
4244,0,0,0,0,46,0,1,2,2,2,2,2,2,2,0,1,3,19.75,856.5,1
4245,0,0,0,0,63,0,1,2,2,2,2,2,2,2,0,1,0,19.7,1275.85,1
4246,0,0,0,0,68,0,0,0,0,0,0,1,0,0,0,0,1,110.2,7467.5,1
4247,0,0,0,0,69,0,1,0,0,0,1,0,0,0,0,0,3,106.35,7261.75,1
4248,1,0,0,1,56,0,0,0,1,0,0,0,1,1,2,1,1,90.55,5116.6,1
4249,1,0,0,0,10,0,1,1,1,0,0,1,1,0,1,0,0,65.9,660.05,1
4250,0,0,1,1,63,0,0,0,0,0,0,0,0,1,1,1,3,104.5,6590.8,1
4251,1,0,0,0,24,1,2,1,0,0,0,0,1,0,0,0,0,52.5,1208.15,1
4252,1,0,1,1,19,0,0,1,1,1,0,1,1,1,2,0,0,56.1,1033.9,1
4253,0,0,0,0,22,0,0,0,1,1,0,1,0,1,2,0,1,88.75,1885.15,1
4254,0,0,0,1,29,0,0,0,0,0,1,1,1,1,2,0,1,84.45,2467.1,0
4255,0,0,0,1,13,0,0,1,1,1,0,1,0,0,1,0,0,75.3,989.45,0
4256,1,0,0,1,70,0,0,2,2,2,2,2,2,2,0,0,2,26.0,2006.95,1
4257,1,0,0,1,49,0,1,0,1,0,0,1,0,0,2,1,1,99.4,5025.0,1
4258,1,1,0,1,43,0,0,0,0,1,0,0,0,0,1,0,0,109.55,4830.25,0
4259,1,0,1,1,3,0,1,2,2,2,2,2,2,2,2,0,0,19.6,59.75,0
4260,0,0,0,0,42,0,1,1,1,1,0,0,0,0,1,1,1,73.15,3088.25,1
4261,0,0,1,1,57,0,1,1,1,0,1,0,1,1,1,0,0,54.65,3134.7,1
4262,0,1,1,1,2,0,1,1,0,1,0,1,0,1,2,1,2,66.4,94.55,0
4263,1,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,3,115.55,8312.4,1
4264,1,1,1,1,46,0,0,0,1,0,0,1,0,0,2,0,1,104.45,4863.85,1
4265,0,1,0,1,66,0,0,0,1,1,1,0,0,0,2,0,3,100.05,6871.9,0
4266,0,0,1,1,62,0,0,0,0,0,1,0,1,0,1,1,1,102.0,6529.25,0
4267,1,0,0,1,72,0,0,1,0,0,0,0,0,0,0,0,2,91.15,6637.9,1
4268,0,0,0,0,35,0,1,0,1,0,1,0,0,1,1,0,1,89.7,3165.6,1
4269,0,0,0,1,17,0,0,0,0,0,0,1,1,1,2,1,3,90.2,1454.15,0
4270,1,0,0,1,72,0,0,1,0,0,0,0,0,0,0,0,1,92.4,6786.1,1
4271,1,0,0,0,28,0,1,2,2,2,2,2,2,2,1,1,0,19.9,543.0,1
4272,0,0,0,1,56,0,0,2,2,2,2,2,2,2,0,0,3,25.15,1327.15,0
4273,1,0,1,1,31,0,0,0,1,1,1,0,1,1,2,0,3,79.85,2404.15,0
4274,0,0,1,1,45,0,1,2,2,2,2,2,2,2,1,1,2,18.85,867.3,1
4275,1,0,1,1,1,0,0,2,2,2,2,2,2,2,2,0,0,25.75,25.75,1
4276,1,0,1,1,2,0,1,1,1,0,1,1,1,1,2,0,0,49.6,114.7,0
4277,1,0,1,1,6,0,1,2,2,2,2,2,2,2,2,0,0,20.95,109.5,1
4278,1,0,0,1,48,0,1,0,1,0,0,1,0,0,1,0,1,97.05,4692.95,1
4279,0,0,0,0,25,0,0,2,2,2,2,2,2,2,2,0,2,25.4,546.85,1
4280,0,0,0,0,64,0,1,2,2,2,2,2,2,2,0,0,2,19.7,1274.05,1
4281,0,0,1,1,50,1,2,1,0,0,1,1,1,1,2,0,0,35.0,1782.4,1
4282,1,0,0,0,52,0,0,0,1,1,0,1,0,0,1,1,2,101.25,5301.1,1
4283,0,1,0,1,4,0,1,0,1,1,1,1,1,1,2,0,1,70.2,280.35,1
4284,1,1,1,1,32,0,1,0,1,1,1,1,0,0,2,1,1,90.95,2897.95,1
4285,0,0,0,0,45,0,0,1,0,0,1,0,0,1,0,1,3,73.85,3371.0,1
4286,0,0,0,1,9,0,0,0,0,1,1,1,1,0,2,0,1,88.05,801.3,1
4287,1,1,0,1,66,0,0,0,1,1,0,0,0,0,1,0,3,105.95,6975.25,0
4288,0,0,1,0,3,0,0,0,1,1,0,1,1,0,2,1,1,91.85,257.05,0
4289,1,0,1,1,54,0,1,2,2,2,2,2,2,2,0,1,0,20.1,1079.45,1
4290,1,0,0,0,1,1,2,1,1,1,1,0,0,1,2,1,1,40.1,40.1,0
4291,1,0,0,0,64,0,0,0,0,0,1,0,0,0,0,1,2,110.3,6997.3,1
4292,1,1,1,1,31,0,0,0,1,1,1,1,1,1,2,0,1,73.9,2217.15,0
4293,1,0,1,1,14,0,1,0,1,1,1,1,0,0,2,0,0,89.8,1129.1,0
4294,1,0,1,1,12,0,1,0,0,1,1,1,0,1,1,0,3,85.15,979.05,1
4295,0,1,0,1,67,0,1,1,0,0,1,0,1,1,1,0,2,60.95,4119.4,1
4296,1,0,0,0,35,0,0,1,0,1,0,0,0,1,2,1,1,72.25,2568.55,0
4297,1,0,1,1,45,0,0,1,0,1,1,0,1,0,0,1,0,73.55,3349.1,1
4298,0,0,1,1,10,0,1,1,1,1,1,1,1,1,2,1,0,46.0,492.1,1
4299,1,1,1,1,29,0,0,1,0,0,1,1,1,1,2,0,2,58.55,1718.95,1
4300,1,0,1,1,24,0,0,2,2,2,2,2,2,2,1,1,2,24.6,605.25,1
4301,0,0,0,0,66,0,1,2,2,2,2,2,2,2,0,0,0,19.75,1344.5,1
4302,0,0,1,1,51,0,1,0,0,1,1,1,0,1,1,1,0,86.35,4267.15,1
4303,1,0,0,1,45,0,0,2,2,2,2,2,2,2,0,1,0,25.5,1121.05,1
4304,1,0,0,1,49,0,1,2,2,2,2,2,2,2,1,1,3,19.0,918.7,1
4305,1,0,0,1,29,0,1,2,2,2,2,2,2,2,0,0,0,19.55,521.8,1
4306,0,0,0,0,40,0,0,0,0,0,1,0,0,0,2,0,3,110.1,4469.1,1
4307,1,1,1,1,37,0,0,0,1,1,1,1,0,0,2,0,1,96.55,3580.3,0
4308,0,0,1,1,25,0,1,0,1,1,1,1,1,1,2,1,1,69.75,1729.35,1
4309,1,0,1,1,22,1,2,1,1,1,0,1,0,0,2,0,1,50.6,1073.3,1
4310,0,0,1,1,72,1,2,1,0,0,0,0,0,0,0,0,2,65.6,4566.5,1
4311,1,0,1,1,7,1,2,1,1,0,1,1,1,0,2,0,3,40.1,293.3,0
4312,0,0,0,0,33,0,1,1,1,0,0,0,0,0,0,1,3,82.1,2603.1,1
4313,1,0,1,1,23,0,1,0,1,0,1,0,1,1,2,0,0,79.1,1783.75,1
4314,0,1,1,1,24,0,0,0,1,0,1,1,0,0,2,0,1,101.25,2440.15,0
4315,1,0,1,1,1,0,1,0,1,1,1,1,0,1,2,1,1,79.55,79.55,0
4316,0,0,1,1,69,0,0,1,0,0,0,0,0,0,0,1,0,90.65,6322.1,1
4317,1,0,1,0,3,0,1,2,2,2,2,2,2,2,1,0,3,20.55,57.4,1
4318,0,0,1,1,56,0,1,1,1,0,1,0,0,0,1,0,2,75.75,4284.65,1
4319,0,0,1,1,65,0,0,0,0,1,0,0,0,0,1,0,3,110.0,7138.65,1
4320,0,0,0,1,71,0,1,2,2,2,2,2,2,2,1,1,1,20.85,1539.75,1
4321,1,1,1,1,14,0,0,0,1,1,0,1,1,1,2,0,2,80.35,1058.1,1
4322,1,0,1,1,2,0,1,0,1,1,1,1,1,1,2,0,1,70.15,123.8,1
4323,1,0,1,1,32,0,0,0,1,1,1,1,0,1,1,1,1,84.05,2781.85,0
4324,0,0,1,1,40,0,1,1,0,1,0,1,1,0,2,1,1,67.45,2731.0,1
4325,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,1,3,20.75,20.75,1
4326,0,0,1,1,1,0,1,0,1,1,1,1,0,0,2,0,1,89.1,89.1,0
4327,1,0,1,1,7,0,1,0,1,1,1,1,1,1,2,0,0,69.9,497.3,1
4328,1,0,0,1,15,0,0,1,1,1,1,1,1,1,2,0,1,51.1,711.15,1
4329,1,0,0,0,17,0,0,0,0,1,0,1,0,1,2,1,1,94.4,1607.2,0
4330,0,0,1,1,19,0,1,0,1,0,0,1,1,1,2,0,1,78.25,1490.95,0
4331,0,0,1,1,71,0,0,2,2,2,2,2,2,2,0,1,2,25.55,1898.1,1
4332,1,0,0,0,54,0,0,1,0,1,1,0,1,1,0,1,2,60.0,3273.95,1
4333,0,0,0,1,31,0,0,0,0,0,1,0,1,1,2,0,3,90.55,2929.75,1
4334,1,0,1,1,11,0,1,0,0,1,1,1,1,1,2,1,1,76.4,838.7,1
4335,1,1,1,1,18,0,1,0,1,1,0,1,1,0,2,0,1,84.95,1443.65,1
4336,1,1,1,1,72,0,0,0,0,0,1,0,0,0,0,0,2,110.1,7746.7,1
4337,1,1,1,1,71,0,0,0,1,0,1,1,0,0,2,0,3,99.65,6951.15,1
4338,0,1,1,1,5,1,2,1,1,1,0,0,0,1,2,1,3,45.4,214.75,1
4339,0,0,0,1,38,0,0,1,1,1,0,0,1,0,1,1,3,69.0,2669.45,1
4340,0,0,1,0,5,0,1,1,1,1,1,0,1,1,2,0,2,48.65,235.2,1
4341,0,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,1,44.15,92.65,0
4342,1,1,1,1,52,0,0,1,0,1,0,1,1,1,0,1,2,59.85,3103.25,1
4343,1,1,1,1,8,0,0,0,1,1,1,1,1,1,2,0,1,75.75,606.25,0
4344,1,0,1,1,68,0,0,1,1,0,0,1,0,0,0,0,1,80.65,5330.2,1
4345,0,0,0,0,69,0,1,2,2,2,2,2,2,2,1,0,3,20.55,1403.1,1
4346,1,0,0,1,42,0,0,1,0,0,1,0,1,1,2,0,3,66.4,2727.8,1
4347,1,0,1,1,50,0,1,0,1,0,1,0,0,0,0,0,0,100.2,5038.45,1
4348,1,0,1,1,1,0,1,2,2,2,2,2,2,2,2,0,0,19.1,19.1,0
4349,0,1,0,1,1,0,0,0,0,1,1,1,1,1,2,0,1,80.3,80.3,0
4350,0,0,0,1,33,0,1,1,1,1,1,1,1,1,2,0,3,44.55,1462.6,1
4351,1,0,1,1,7,0,1,2,2,2,2,2,2,2,2,1,0,20.35,150.6,1
4352,0,0,0,0,64,0,0,0,0,0,0,1,1,1,2,0,1,91.8,5960.5,1
4353,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,1,74.9,74.9,0
4354,0,0,1,1,59,0,1,2,2,2,2,2,2,2,0,0,2,20.2,1192.3,1
4355,1,0,0,1,6,0,0,1,1,1,1,1,1,1,2,1,1,50.35,314.55,1
4356,1,0,1,1,3,0,1,2,2,2,2,2,2,2,2,1,0,18.8,56.0,1
4357,1,0,0,1,15,0,1,2,2,2,2,2,2,2,2,1,3,20.45,330.8,1
4358,0,0,0,0,13,0,1,1,1,1,1,1,0,0,1,0,1,64.75,877.35,1
4359,1,0,1,1,23,0,0,0,1,0,1,1,0,0,2,0,3,98.7,2249.1,1
4360,0,1,0,1,31,0,0,0,0,1,1,1,0,1,2,1,1,89.45,2807.65,1
4361,0,0,1,1,29,0,1,1,0,0,1,0,1,1,1,0,1,58.75,1696.2,1
4362,1,0,0,1,49,0,1,2,2,2,2,2,2,2,1,1,3,20.7,1032.05,1
4363,1,0,0,1,56,0,0,0,1,1,1,1,0,1,2,0,2,85.6,4902.8,1
4364,1,0,1,1,63,0,0,1,0,0,0,0,1,0,0,0,3,80.3,4995.35,1
4365,0,0,0,1,63,0,0,1,1,1,0,0,0,0,0,1,3,79.8,5034.05,1
4366,0,1,0,0,24,0,0,0,0,1,1,1,1,1,2,0,1,79.85,1857.75,1
4367,0,1,0,1,36,0,1,1,1,1,0,0,1,1,1,1,3,54.1,1992.85,1
4368,1,1,1,1,9,0,1,0,1,1,1,1,0,1,2,0,1,80.85,751.65,0
4369,0,0,1,1,3,1,2,1,1,1,1,1,1,1,2,1,1,24.75,66.95,0
4370,1,0,0,1,21,0,1,1,0,1,0,0,0,0,1,1,0,80.9,1714.95,1
4371,0,0,0,0,13,0,0,2,2,2,2,2,2,2,1,1,2,24.5,343.6,1
4372,0,0,0,0,1,0,1,2,2,2,2,2,2,2,2,0,2,20.15,20.15,1
4373,1,0,0,0,25,0,1,2,2,2,2,2,2,2,1,1,0,20.05,520.1,1
4374,0,0,0,0,71,0,1,2,2,2,2,2,2,2,0,0,2,19.6,1387.45,1
4375,0,0,1,1,66,0,0,0,0,0,0,0,0,0,1,0,2,114.3,7383.7,1
4376,1,0,1,1,45,0,1,0,0,0,1,1,0,0,1,0,1,100.3,4483.95,1
4377,1,0,0,1,22,0,1,0,1,1,1,1,0,1,2,0,3,80.0,1706.45,1
4378,1,0,0,1,67,0,1,2,2,2,2,2,2,2,1,0,2,20.85,1327.4,1
4379,1,0,0,1,68,0,0,0,1,1,0,1,0,1,0,0,2,89.95,5974.3,1
4381,1,1,1,1,49,0,0,0,1,1,0,1,1,0,2,0,3,90.85,4515.85,0
4382,1,1,1,1,4,0,0,1,1,1,1,1,1,1,2,1,0,48.75,179.85,1
4383,0,0,0,1,63,0,0,1,0,0,0,0,1,0,1,1,3,80.0,5040.2,1
4384,1,0,0,1,2,0,1,0,1,0,0,1,1,1,2,1,2,79.7,165.0,0
4385,0,0,1,1,21,0,1,2,2,2,2,2,2,2,1,0,0,20.35,422.7,1
4386,0,0,0,0,55,0,1,1,0,0,1,0,1,1,0,1,2,57.55,3046.4,0
4387,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,0,0,20.25,20.25,1
4388,1,0,1,1,17,0,1,2,2,2,2,2,2,2,0,1,0,19.4,358.05,1
4389,0,0,1,1,30,0,0,0,0,1,1,1,0,0,2,0,2,100.4,2936.25,1
4390,0,0,0,0,22,0,1,1,0,0,1,0,1,1,2,0,0,57.95,1271.8,1
4391,1,0,1,1,9,0,1,1,1,1,1,0,0,1,2,0,2,59.5,530.05,1
4392,0,0,0,0,1,0,1,2,2,2,2,2,2,2,2,1,0,19.2,19.2,1
4393,1,0,0,1,21,0,0,0,1,1,1,1,1,0,2,0,1,86.5,1808.7,0
4394,0,0,1,1,19,0,0,1,1,1,0,0,1,1,2,1,1,59.55,1144.6,1
4395,1,0,0,0,69,0,0,0,1,0,0,1,0,0,2,0,1,103.95,7446.9,0
4396,0,1,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,25.1,25.1,0
4397,1,0,0,1,72,0,0,0,0,0,0,0,0,1,0,0,2,103.95,7556.9,1
4398,0,0,0,0,70,0,0,1,0,1,0,1,0,1,0,1,3,68.95,4858.7,1
4399,1,0,1,1,66,0,0,0,0,0,0,0,1,0,2,0,2,103.1,6595.0,1
4400,1,0,0,0,7,1,2,1,1,1,1,1,1,1,2,0,1,24.7,149.05,1
4401,1,1,0,0,46,0,0,0,0,0,1,0,0,0,2,0,1,110.2,4972.1,1
4402,0,0,1,1,39,1,2,1,0,0,1,0,0,1,2,0,3,48.95,1880.85,0
4403,1,0,0,0,32,0,0,1,1,0,0,1,1,1,2,1,2,62.45,2045.55,1
4404,0,0,1,1,24,0,1,0,1,0,0,1,1,0,2,0,1,89.55,2187.15,1
4405,0,0,0,0,6,0,1,0,1,0,1,1,1,0,2,0,3,83.55,477.55,0
4406,1,0,1,1,37,0,0,1,0,0,0,0,0,1,2,0,3,78.9,2976.95,1
4407,0,0,1,0,8,0,1,2,2,2,2,2,2,2,2,1,0,20.35,178.7,1
4408,1,0,0,0,72,0,0,1,0,1,0,1,0,1,0,0,2,71.45,5025.85,1
4409,0,1,0,1,71,1,2,1,0,0,0,0,1,1,0,1,3,46.35,3353.4,1
4410,1,0,0,1,16,0,1,0,1,0,1,1,0,0,2,0,2,94.65,1461.15,1
4411,1,0,0,1,57,1,2,1,0,1,0,0,1,0,2,0,2,49.9,2782.4,1
4412,0,0,1,1,66,0,0,2,2,2,2,2,2,2,1,1,2,25.45,1699.15,1
4413,1,1,1,1,17,0,1,0,1,0,0,1,0,1,2,0,1,89.15,1496.9,0
4414,1,0,1,0,21,0,1,2,2,2,2,2,2,2,2,1,0,20.75,452.2,1
4415,0,0,0,1,66,0,0,1,0,0,0,1,1,1,0,0,3,66.1,4428.45,1
4416,1,0,0,1,17,0,0,1,1,0,1,1,0,0,2,0,2,75.4,1322.55,1
4417,0,0,1,0,1,0,1,0,1,1,1,1,1,1,2,0,0,70.45,70.45,0
4418,0,0,0,1,58,0,1,1,0,0,0,1,1,1,1,1,3,60.3,3563.8,0
4419,1,0,0,0,8,0,1,2,2,2,2,2,2,2,2,1,3,21.05,139.75,1
4420,0,0,1,1,27,0,1,1,0,1,0,0,0,1,1,1,3,69.35,1927.3,1
4421,0,0,0,1,34,0,0,0,1,0,1,1,1,0,2,1,0,88.85,3000.25,1
4422,0,0,1,1,30,0,1,0,1,0,1,1,0,0,1,0,2,97.0,3021.3,1
4423,0,0,1,1,33,0,1,1,1,0,0,1,0,1,2,0,3,66.4,2245.4,1
4424,0,0,1,0,1,1,2,1,1,1,1,1,1,1,2,1,1,24.75,24.75,0
4425,0,0,0,0,14,0,0,1,0,0,1,1,1,0,2,1,0,69.2,944.65,1
4426,1,0,1,0,16,0,0,0,1,1,1,0,1,1,1,0,3,79.5,1264.2,1
4427,1,0,1,1,49,0,1,0,1,1,0,0,0,0,0,1,3,100.65,4917.75,1
4428,0,0,0,0,19,0,0,0,1,1,0,0,0,0,2,1,1,103.3,2012.7,0
4429,1,0,0,0,70,0,0,1,0,0,0,0,0,1,0,1,2,79.7,5743.3,1
4430,1,0,0,0,32,0,1,1,0,0,1,0,1,1,2,1,2,61.4,1864.65,1
4431,1,0,1,1,18,0,1,0,1,1,1,1,1,1,2,0,1,69.8,1221.65,1
4432,0,0,1,1,37,1,2,1,0,0,1,0,1,1,0,0,0,40.55,1390.85,1
4433,1,0,1,1,4,0,0,0,1,1,1,1,1,1,2,0,1,75.65,302.35,1
4434,1,0,0,1,16,0,0,0,0,0,0,1,1,1,2,1,1,90.7,1374.9,1
4435,0,0,0,1,17,0,0,0,1,0,1,1,1,1,2,0,2,80.5,1336.9,1
4436,1,0,1,0,19,0,1,1,0,0,0,1,1,1,2,0,1,60.6,1297.8,1
4437,0,0,0,1,60,0,0,0,1,1,0,1,0,0,0,1,3,101.15,6067.4,1
4438,0,0,0,0,51,0,0,2,2,2,2,2,2,2,0,0,0,24.95,1222.25,1
4439,0,0,0,0,28,0,1,2,2,2,2,2,2,2,0,0,3,20.3,487.95,1
4440,0,0,1,1,43,0,1,1,1,0,1,1,1,0,0,0,1,60.0,2548.55,1
4441,0,0,0,1,42,0,1,2,2,2,2,2,2,2,0,1,1,20.25,835.5,1
4442,0,0,1,1,3,0,1,0,1,1,1,1,0,1,2,0,1,78.5,242.05,0
4443,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,0,44.75,44.75,1
4444,1,0,1,1,3,0,1,2,2,2,2,2,2,2,2,1,0,19.85,63.75,0
4445,1,0,1,1,63,0,0,0,0,0,0,1,0,1,0,1,3,98.0,6218.45,1
4446,0,1,1,1,3,0,1,0,1,1,1,1,0,1,2,0,1,79.9,260.9,0
4447,0,0,0,1,68,0,0,0,0,0,1,0,0,0,2,0,1,107.7,7320.9,1
4448,1,1,1,1,30,0,0,0,1,0,1,1,0,0,2,0,1,99.7,2967.35,0
4449,1,0,1,1,60,0,0,0,1,0,0,1,0,0,0,1,1,104.7,6333.8,1
4450,0,0,1,1,15,0,0,1,1,0,1,0,1,1,2,0,3,58.6,939.7,0
4451,0,1,1,1,45,0,0,0,1,1,1,1,0,0,2,0,2,93.9,4200.25,1
4452,1,0,0,1,70,0,1,1,0,0,0,0,0,0,0,1,3,86.45,5950.2,1
4453,0,0,0,1,10,0,0,0,1,1,0,1,0,0,2,0,1,98.5,1037.75,0
4454,0,0,1,1,4,0,1,2,2,2,2,2,2,2,2,1,0,19.4,93.4,1
4455,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2,0,0,50.45,50.45,0
4456,1,0,0,1,68,0,0,2,2,2,2,2,2,2,0,0,3,24.95,1614.9,1
4457,0,0,0,0,22,0,1,0,0,1,1,1,1,1,2,1,2,75.0,1573.95,1
4458,0,0,0,0,38,0,0,0,1,0,0,1,0,1,2,0,1,94.65,3624.3,0
4459,1,0,1,1,1,0,0,0,1,0,1,1,0,0,2,0,3,100.25,100.25,0
4460,0,0,0,1,18,0,1,0,1,1,0,0,1,1,2,1,1,78.2,1468.75,1
4461,0,0,1,1,29,0,1,0,1,1,1,0,0,0,2,0,1,94.2,2607.6,1
4462,1,0,1,1,16,0,0,0,1,1,0,1,1,0,2,0,1,88.45,1422.1,0
4463,0,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,1,69.85,69.85,0
4464,0,0,1,1,12,0,1,0,0,1,0,1,1,1,2,1,2,81.7,858.6,0
4465,0,0,1,1,31,1,2,1,1,1,0,1,0,0,1,0,1,50.05,1523.4,1
4466,0,0,1,1,4,0,1,0,1,1,1,1,1,0,2,0,1,79.9,324.3,0
4467,1,0,0,1,48,0,0,1,1,1,0,0,1,0,1,0,0,69.55,3435.6,1
4468,1,0,1,1,15,0,0,2,2,2,2,2,2,2,2,0,3,25.4,399.6,0
4469,0,0,1,1,50,0,1,0,0,0,0,0,1,1,1,0,3,90.1,4549.45,1
4470,0,0,1,1,7,0,1,1,1,1,1,1,1,1,2,0,2,44.65,322.5,1
4471,0,1,0,1,41,0,0,0,0,1,0,1,1,1,2,0,2,83.75,3273.55,0
4472,0,0,0,0,68,0,1,0,0,1,0,1,1,1,0,1,3,80.35,5375.15,1
4473,1,1,0,1,26,0,0,0,1,1,0,1,0,0,2,0,2,98.1,2510.7,1
4474,0,0,1,1,57,1,2,1,1,1,0,0,0,0,0,1,3,53.35,3090.05,1
4475,1,0,1,1,3,0,1,2,2,2,2,2,2,2,2,1,1,19.55,61.05,1
4476,1,0,1,1,1,0,1,2,2,2,2,2,2,2,2,1,0,20.9,20.9,0
4477,0,0,0,0,19,0,1,1,0,1,1,1,1,1,1,0,2,48.95,955.6,1
4478,1,0,1,1,3,0,1,1,1,1,1,1,0,1,2,0,1,54.2,140.4,1
4479,1,0,1,1,59,0,0,2,2,2,2,2,2,2,0,1,1,24.45,1493.1,1
4480,1,0,0,1,1,0,1,0,1,1,1,1,1,1,2,0,0,69.4,69.4,0
4481,0,0,0,1,42,1,2,1,0,1,1,1,0,1,2,0,2,40.15,1626.05,1
4482,1,0,1,1,7,0,0,0,1,1,1,1,1,1,2,0,1,74.9,541.15,0
4483,0,0,0,1,67,0,0,2,2,2,2,2,2,2,0,1,3,25.6,1784.9,1
4484,0,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,1,70.35,70.35,1
4485,0,0,0,1,66,0,0,1,0,0,0,0,0,0,0,1,2,91.7,6075.9,1
4486,1,0,1,1,61,0,0,0,1,1,0,1,1,0,2,1,0,89.2,5500.6,1
4487,0,0,0,0,4,0,0,2,2,2,2,2,2,2,1,1,3,24.1,73.1,1
4488,1,1,0,1,42,0,1,0,0,1,1,1,1,1,2,0,3,74.15,3229.4,0
4489,1,0,0,0,64,0,0,1,1,0,1,1,1,1,1,0,2,53.85,3399.85,1
4490,1,1,0,1,54,0,0,0,0,0,0,0,0,0,1,0,2,115.6,6431.05,1
4491,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,0,3,19.75,19.75,1
4492,0,0,0,0,54,0,0,2,2,2,2,2,2,2,0,0,2,24.05,1230.9,1
4493,1,0,1,0,18,0,0,2,2,2,2,2,2,2,0,1,3,25.3,454.65,1
4494,0,0,1,1,3,0,1,0,1,0,1,1,1,0,2,1,1,84.3,235.05,1
4495,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,1,70.1,70.1,0
4496,1,0,0,0,72,0,0,1,0,0,0,0,0,0,0,1,3,89.75,6595.9,1
4497,0,1,0,1,60,0,1,0,1,0,0,1,0,0,1,0,1,97.95,5867.0,1
4498,1,0,0,0,11,0,1,2,2,2,2,2,2,2,1,0,0,20.0,196.35,1
4499,1,0,1,0,12,0,0,0,0,1,1,1,1,1,2,0,1,78.3,909.25,0
4500,0,0,0,0,61,0,1,0,1,0,0,0,0,0,1,1,3,103.9,6449.15,1
4501,1,0,1,1,39,0,1,2,2,2,2,2,2,2,0,1,3,20.7,762.45,1
4502,0,0,1,1,55,0,0,0,1,1,1,1,0,0,2,0,1,96.8,5283.95,0
4503,1,0,1,1,17,0,0,0,0,0,1,1,0,1,2,0,1,94.4,1617.5,0
4504,0,0,1,1,37,0,1,2,2,2,2,2,2,2,1,1,3,20.15,785.75,1
4505,1,0,0,1,72,0,0,2,2,2,2,2,2,2,0,0,0,26.0,1776.0,1
4506,0,1,0,1,72,0,0,1,1,0,0,0,0,1,0,1,3,77.35,5396.25,1
4507,1,0,1,1,8,0,1,1,0,1,1,0,1,0,2,1,2,66.05,574.5,1
4508,1,0,0,0,22,0,1,2,2,2,2,2,2,2,2,1,0,19.9,400.3,1
4509,1,0,1,1,1,0,1,0,1,0,1,1,0,1,2,1,1,84.3,84.3,0
4510,1,0,1,1,38,0,0,1,1,0,1,0,1,0,2,1,3,68.15,2656.3,1
4511,0,0,1,0,17,0,1,1,1,0,0,0,0,0,1,1,1,80.85,1445.95,1
4512,1,1,1,1,70,0,0,1,1,0,0,0,0,1,0,0,2,75.5,5212.65,1
4513,1,1,0,0,72,0,0,1,0,0,0,0,0,0,0,1,3,92.45,6440.25,0
4514,1,0,1,1,28,0,1,0,1,1,1,1,1,0,2,0,1,80.6,2244.95,1
4515,1,0,1,1,15,0,1,0,1,0,1,1,0,1,2,0,2,83.2,1130.0,1
4516,0,0,0,0,72,0,0,1,0,0,0,0,0,0,0,0,2,87.55,6463.15,1
4517,1,1,0,1,11,0,0,0,1,1,0,1,0,0,2,0,1,99.55,1131.2,0
4518,0,1,1,1,8,0,0,0,1,1,0,1,1,1,2,0,1,81.25,585.95,0
4519,1,0,0,1,57,0,0,0,1,0,0,0,0,0,1,0,2,109.4,6252.7,1
4520,0,0,0,0,1,0,1,2,2,2,2,2,2,2,2,1,2,19.95,19.95,0
